#id,name for ui,enabled / disabled,is playable or else grayed button,description for briefing,"detailed description (if necessary, can be empty)",picture for ui,time limit,money limit for shipbuilding,"victory condition:
New_Mission_31,$MissionData_Name_New_Mission_31,,,$MissionData_Goal_New_Mission_31,$MissionData_Desc_New_Mission_31,Fuso_Reconstruction,400:00,15000000000,"protect(50;bb), kill(100;bb)","bb_4_japan_3, bb_4_japan_2, bb_4_japan",,"dd_5_akizuki_nose_cave_middle(2;0.66), ca_5_japan_exp(1;0.6), cl_4_Modern_Japan(2;0.6)",1926,"bb_6_iowa(1;1), dd_5_nose_large_usa(6;1)",1940,30500,5000,"country_player(japan), country_enemy(usa), no_retreat",4000,4000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_2,$MissionData_ss1_complex_test_6,$MissionData_tt2_New_Mission_31,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;10), tech(torpedo_size;2)",money(+3600000000),,,,,,,,,,,,,14062500000,18281300000
New_Mission_10,$MissionData_Name_New_Mission_10,,,$MissionData_Goal_New_Mission_10,$MissionData_Desc_New_Mission_10,_GameTip_Rodney_firing_on_Bismarck,350:00,6906300000,"kill(100;bc), protect(100) ",bb_5_bismarck,1,ca_5_german(1;0.6),1922,"bb_5_kgeorge_mission(1;0.66), bc_5_britain(1;0.8), cl_4_Modern_Generic_2(1;1), cl_4_Modern_Generic_2(1;0.7), dd_3(2;1), dd_3(4;0.8)",1930,37500,5000,"
random_pos, weather(weather_overcast), daytime(daytime_morning), country_player(germany), country_enemy(britain), range(80000;dd_3;dd_3;dd_3;dd_3;dd_3;dd_3)",5500,4000,$MissionData_ss1_New_Mission_10,$MissionData_tt1_New_Mission_10,$MissionData_ss2_New_Mission_10,$MissionData_tt2_New_Mission_10,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_sec;3), tech(gun_main;20), tech(projectile_explosive;2), tech(aim_control;10), tech(aim_rangefinder;10), tech(gun_mech;3)","tech(gun_sec;5), tech(gun_main;7), tech(projectile_explosive;4), tech(aim_control;5), tech(aim_rangefinder;5), tech(gun_mech;15), tech(armor_quality;15), tech(armor_forging;5), tech(engine_engine;15), tech(engine_boiler;15), tech(engine_special;15)",,,,,,,,,,,,,5312500000,6906300000
New_Mission_11,$MissionData_Name_New_Mission_11,,,$MissionData_Goal_New_Mission_11,$MissionData_Desc_New_Mission_11,HMS_Hood,350:00,2600000000,"kill(100;bb), kill(70), protect(100;bc), protect(70;tr) ",bc_5_britain,1,"dd_3(2;1), tr(1;1), tr(4;0.2), tr(2;0.4), tr(2;0.5), tr(2;0.7), bb_4_britain(1;0.1)",1918,"bb_5_bismarck(1;0.2), ca_5_german(2;0.6), ca_5_german(1;1)",1930,22500,3000,"country_player(britain), country_enemy(germany), range(100000;bb_4_britain), no_retreat",4000,4000,$MissionData_ss1_New_Mission_11,$MissionData_tt1_New_Mission_10,$MissionData_ss2_New_Mission_10,$MissionData_tt2_New_Mission_10,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_sec;3), tech(gun_main;20), tech(projectile_explosive;2), tech(aim_control;10), tech(aim_rangefinder;10), tech(gun_mech;3)","tech(gun_sec;5), tech(gun_main;7), tech(projectile_explosive;4), tech(aim_control;2), tech(aim_rangefinder;1), tech(gun_mech;15), tech(armor_quality;15), tech(armor_forging;5), tech(engine_engine;15), tech(engine_boiler;15), tech(engine_special;15)",,,,,,,,,,,,,2000000000,2600000000
New_Mission_12,$MissionData_Name_New_Mission_12,,,$MissionData_Goal_New_Mission_12,$MissionData_Desc_New_Mission_12,_GameTip_Battleship_Firing,400:00,12187500000,kill(60;bb),bb_6_iowa,2,dd_5_nose_small_usa(2;0.66),1930,"bb_4_japan(1;0.8), bb_4_japan_2(1;0.8), bb_4_japan(1;0.75), bb_6(1;0.5),  dd_4(2;1), dd_3(6;1)",1930,30500,5000,"country_player(usa), country_enemy(japan), range(100000;bb_6;dd_4;dd_4), random_pos, no_retreat",5000,4000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_12,$MissionData_ss1_complex_test_6,$MissionData_tt2_New_Mission_28,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;10), tech(torpedo_size;2)",money(+4200000000),,,,,,,,,,,,,9375000000,12187500000
New_Mission_13,$MissionData_Name_New_Mission_13,,,$MissionData_Goal_New_Mission_13,$MissionData_Desc_New_Mission_13,_GameTip_BismarckDesign,400:00,17500000000,kill(100;bb),"bb_6_bismarck, bb_7_bismarck",2,,1930,"bb_5_iowa(1;1), bb_5_iowa(1;0.7), ca_5_usa(2;1),  bc_5_usa(1;0.8),  dd_4(2;1), dd_3(4;1)",1940,32500,3000,"country_player(germany), country_enemy(usa), range(55000;bc_5_usa;ca_5_usa;ca_5_usa;dd_4;dd_4), random_pos, no_retreat",5000,4000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_12,$MissionData_ss1_complex_test_6,$MissionData_tt2_New_Mission_28,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;10), tech(torpedo_size;2)",money(+5500000000),,,,,,,,,,,,,16250000000,21125000000
New_Mission_15,$MissionData_Name_New_Mission_15,,,$MissionData_Goal_New_Mission_15,$MissionData_Desc_New_Mission_15,_GameTip_Rodney,350:00,5000000000,"kill(100;bb), protect(100;bb) ",bb_5_bismarck,1,"ca_5_german(1;0.6), bc_5_germany(1;0), bc_4_german(1;0)",1922,"bb_5_kgeorge_mission(1;0.66), bb_4_britain(1;0.2), cl_4_Modern_Generic_2(1;0.7), cl_4_Modern_Generic_2(1;0.7), ca_5_generic_4, dd_3(5;0.8)",1940,24500,3000,"
random_pos, damage(15;bb_5_bismarck), weather(weather_overcast), daytime(daytime_morning), country_player(germany), country_enemy(britain), range(90000;bc_4_german;bc_5_germany)",5000,4000,$MissionData_ss1_New_Mission_10,$MissionData_tt1_New_Mission_10,$MissionData_ss2_New_Mission_10,$MissionData_tt2_New_Mission_10,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_sec;3), tech(gun_main;20), tech(projectile_explosive;2), tech(aim_control;10), tech(aim_rangefinder;10), tech(gun_mech;3)","tech(gun_sec;5), tech(gun_main;7), tech(projectile_explosive;4), tech(aim_control;5), tech(aim_rangefinder;5), tech(gun_mech;15), tech(armor_quality;15), tech(armor_forging;5), tech(engine_engine;15), tech(engine_boiler;15), tech(engine_special;15)",,,,,,,,,,,,,5312500000,6906300000
New_Mission_16,$MissionData_Name_New_Mission_16,,,$MissionData_Goal_New_Mission_16,$MissionData_Desc_New_Mission_16,Trento_Class_Cruiser,350:00,6500000000,"kill(100), protect(100;bb) ","ca_5_italy_early, ca_5_italy_early_2, cl_4_Modern_Trento, bc_4_italy",,bb_5_italy(1;1),1921,bb_6_france(1;1),1945,13500,3000,"
no_retreat, damage(20;bb_5_italy), country_player(italy), country_enemy(france), range(26000;ca_5_italy_early; ca_5_italy_early_2; cl_4_Modern_Trento;bc_4_italy)",5000,4000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_2,$MissionData_ss1_complex_test_6,$MissionData_tt2_New_Mission_16,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;10), tech(torpedo_size;2), tech(surv_hull;15)",money(+1200000000),,,,,,,,,,,,,5000000000,6500000000
New_Mission_19,$MissionData_Name_New_Mission_19,,,$MissionData_Goal_New_Mission_19,$MissionData_Desc_New_Mission_19,Benham_Class_Destroyer,350:00,612500000,"kill(55), protect(55)","dd_5_nose_large_generic, dd_5_nose_medium_usa, dd_5_nose_small_usa",,,1919,"dd_4(4;1), dd_3(4;1), dd_5_nose_large_france(1;1)",1922,11000,750,"
random_pos, range(26000;dd_5_nose_large_france), no_retreat",4000,4000,$MissionData_ss1_New_Mission_19,$MissionData_tt1_New_Mission_19,$MissionData_ss2_complex_test_10_new,$MissionData_tt2_New_Mission_19,$MissionData_ss3_complex_test_2,$MissionData_tt3_New_Mission_22,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_sec;10), tech(aim_control;10), tech(aim_rangefinder;10), tech(gun_mech;10), tech(gun_layout;10), tech(torpedo_size;10), tech(projectile_explosive;10), tech(projectile_shell;10), tech(torpedo_tubes;10), tech(torpedo_prop;10)","tech(armor_quality;10), tech(armor_forging;5), tech(hull_strength;10), tech(engine_engine;10), tech(engine_boiler;10), tech(engine_special;10), tech(surv_internal;10), tech(tactics_asw;10)","tech(gun_sec;3), tech(aim_control;3), tech(aim_rangefinder;3), tech(torpedo_size;1), tech(hull_strength;2), tech(engine_engine;1), tech(engine_boiler;2), tech(engine_special;2), tech(surv_internal;2), tech(torpedo_prop;2)",,,,,,,,,,,,625000000,812500000
New_Mission_20,$MissionData_Name_New_Mission_20,,,$MissionData_Goal_New_Mission_20,$MissionData_Desc_New_Mission_20,Fubuki_Class_Destroyer,400:00,1250000000,"kill(60;bb), protect(10)","cl_4_japan_experimental, dd_5_shimakaze, dd_5_akizuki_nose_long, dd_5_akizuki_nose_cave_middle, dd_5_akizuki_nose_short, dd_4_japan, dd_3_japan",,,1920,"dd_5_nose_large_usa(1;1), dd_5_nose_large_usa(2;0.5), dd_5_nose_large_britain(2;0.7), dd_5_nose_large_generic(2;0.5), dd_5_nose_small_usa(2;0.5), bb_5_iowa(1;1), bb_5_iowa_small(2;1), bc_4_usa(1;0.75), cl_4_Modern_Generic_2(2;1), tr(4;0.5), tr(4;0.5)",1925,23500,750,"
random_pos, range(76000;dd_5_nose_large_usa;dd_5_nose_large_usa;dd_5_nose_large_usa), country_player(japan), country_enemy(usa)",4000,4000,$MissionData_ss1_New_Mission_22,$MissionData_tt1_New_Mission_22,$MissionData_ss2_New_Mission_22,$MissionData_tt2_New_Mission_22,$MissionData_ss3_complex_test_2,$MissionData_tt3_New_Mission_22,$MissionData_Goal_ironclad_3,$MissionData_tt4_New_Mission_22,"tech(gun_sec;10),  tech(torpedo_size;10), tech(projectile_explosive;10), tech(projectile_shell;10), tech(torpedo_tubes;10), tech(torpedo_prop;5), tech(engine_engine;10), tech(engine_boiler;10), tech(gun_mech;10), tech(gun_layout;10)","tech(armor_quality;10), tech(armor_forging;5), tech(hull_strength;10), tech(engine_special;10), tech(surv_internal;10), tech(tactics_asw;10), tech(aim_rangefinder;10), tech(gun_mech;10),  tech(torpedo_size;10), tech(torpedo_prop;10)","tech(gun_sec;3), tech(aim_control;3), tech(aim_rangefinder;3), tech(torpedo_size;1), tech(hull_strength;2), tech(engine_engine;1), tech(engine_boiler;2), tech(engine_special;2), tech(surv_internal;2), tech(torpedo_prop;2), tech(gun_mech;2), tech(gun_layout;2)",,,,,,,,,,,,1875000000,2437500000
New_Mission_21,$MissionData_Name_New_Mission_21,,,$MissionData_Goal_New_Mission_21,$MissionData_Desc_New_Mission_21,Tashkent_Class_Destroyer,400:00,1075000000,"kill(100;bb), protect(30;tr)","dd_5_stern_small_russia, dd_5_stern_large_russia, dd_4_russia, dd_3_russia",,"tr(6;0.4), tr(6;0.5), tr(4;0.7)",1920,"bb_6(1;0.2), dd_5_shimakaze(1;1), dd_5_akizuki_nose_long(1;1), dd_5_akizuki_nose_short(1;0.5), dd_4_japan(2;0.3)",1925,17500,750,"range(26000;dd_5_stern_small_russia;dd_5_stern_large_russia;bb_6), country_player(russia), country_enemy(japan)",4000,4000,$MissionData_ss1_New_Mission_22,$MissionData_tt1_New_Mission_22,$MissionData_ss2_New_Mission_22,$MissionData_tt2_New_Mission_22,$MissionData_ss3_complex_test_2,$MissionData_tt3_New_Mission_22,$MissionData_ss1_complex_test_6,$MissionData_tt4_New_Mission_22,"tech(gun_sec;10),  tech(torpedo_size;10), tech(projectile_explosive;10), tech(projectile_shell;10), tech(torpedo_tubes;10), tech(torpedo_prop;5), tech(engine_engine;10), tech(engine_boiler;10), tech(gun_mech;10), tech(gun_layout;10)","tech(armor_quality;10), tech(armor_forging;5), tech(hull_strength;10), tech(engine_special;10), tech(surv_internal;10), tech(tactics_asw;10), tech(aim_rangefinder;10), tech(gun_mech;10),  tech(torpedo_size;10), tech(torpedo_prop;10)","tech(gun_sec;3), tech(aim_control;3), tech(aim_rangefinder;3), tech(torpedo_size;1), tech(hull_strength;2), tech(engine_engine;1), tech(engine_boiler;2), tech(engine_special;2), tech(surv_internal;2), tech(torpedo_prop;2), tech(gun_mech;2), tech(gun_layout;2)",,,,,,,,,,,,750000000,975000000
New_Mission_23,$MissionData_Name_New_Mission_23,,,$MissionData_Goal_New_Mission_23,$MissionData_Desc_New_Mission_23,Le_Fantasque_Class_Destroyer,400:00,1421900000,"kill(65), protect(45)","dd_5_nose_large_france, dd_5_nose_small_france, dd_4_france, dd_3_france",,"dd_4_france(1;1), dd_4_france(2;0.5), dd_3_france(5;0.7)",1940,"cl_3_japan(1;1), dd_5_shimakaze(2;1), dd_5_akizuki_nose_long(2;1), dd_5_akizuki_nose_cave_middle(2;1), dd_5_akizuki_nose_short(2;1), dd_4_japan(6;1)",1940,17500,750,"no_retreat, range(26000;cl_3_japan;dd_4_japan;dd_4_japan;dd_4_japan;dd_4_japan;dd_4_japan;dd_4_japan;dd_4_france;dd_4_france;dd_4_france;dd_3_france;dd_3_france;dd_3_france;dd_3_france;dd_3_france), country_player(france), country_enemy(japan)",4000,4000,$MissionData_ss1_New_Mission_23,$MissionData_tt1_New_Mission_23,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,money(+600000000),,,,,,,,,,,,,,1093800000,1421900000
New_Mission_24,$MissionData_Name_New_Mission_24,,,$MissionData_Goal_New_Mission_24,$MissionData_Desc_New_Mission_24,_Z21_German_Destroyer,400:00,1503200000,"kill(65), protect(55)","dd_5_nose_large_german, dd_5_nose_small_german, dd_3_german",,"bc_4_german(1;1), ca_5_german(1;1)",1940,"bb_4_russia(1;1), bc_5_russia(1;1), dd_4_russia(2;1), dd_4_russia(2;0.75),  dd_4_russia(4;0.45), dd_3_russia(6;0.45), dd_3_russia(6;0.35)",1940,17500,750,"no_retreat, range(26000;bb_4_russia;bc_5_russia;dd_4_russia;dd_4_russia;dd_4_russia), country_player(germany), country_enemy(russia), weather(weather_overcast), daytime(daytime_evening)",4000,4000,$MissionData_ss1_New_Mission_23,$MissionData_tt1_New_Mission_23,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,money(+600000000),,,,,,,,,,,,,,1156300000,1503200000
New_Mission_25_1,$MissionData_Name_New_Mission_25_1,,,$MissionData_Goal_New_Mission_25_1,$MissionData_Desc_New_Mission_25_1,Mikasa_Class_Battleship,400:00,264000000,"kill(70), protect(35)","b_1, b_2, ca_1, ca_2, cl_2_straightbow, tb_highbow_large",15,"ca_1(1;0.6), ca_2(1;0.45), cl_2_straightbow(2;0.7), cl_2_straightbow(2;0.5), tb_highbow_large(3;1), tb_standard(2;1)",1895,"b1_tsesarevich_russia(1;1); b1_tsesarevich_russia(1;0.75), b_1_russia(1;1), b_1_russia(1;0.5), b1_russiaold(1;0.5), b_2_borodino(1;1), b_2_borodino(1;0.7), cl_1_medium(4;1), cl_2_rambow(3;1), tb_lowbow(4;1)",1895,17500,750,"no_retreat,country_player(japan), country_enemy(russia), weather(weather_overcast), daytime(daytime_evening)",4000,4000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_25_1,$MissionData_ss1_complex_test_6,$MissionData_tt2_New_Mission_25_1,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;8), tech(gun_sec;8), tech(gun_main;8), tech(aim_control;4), tech(gun_mech;4), tech(armor_quality;4), tech(engine_engine;1), tech(engine_boiler;1), tech(aim_rangefinder;3), tech(torpedo_size;2)",money(+325000000),,,,,,,,,,,,,203100000,264000000
New_Mission_26,$MissionData_Name_New_Mission_26,,,$MissionData_Goal_New_Mission_26,$MissionData_Desc_New_Mission_26,SMS_von_der_Tann_1,400:00,3087500000,"kill(50), protect(50)","bc_1_german, bc_2, ca_3_german, bb_1_german, bb_2, bb_3",,"b2_friedrich(1;1), b2_friedrich(1;0.7), bc_2(1;0.66), bc_1_german(1;0.66), cl_2_emden(4;0.75), dd_1_german(3;1), dd_1_german(4;0.7)",1903,"bc_1_britain_var(4;0.7), bc_2_britain(2;1), bb_1(4;1), bb_2_britain(1;1), bb_3_britain(1;1), ca_3_warrior(1;1), ca_3_warrior(1;0.7), ca_3_warrior(2;0.5), cl_2_straightbow(4;1), dd_1(4;1), dd_1(4;0.7), dd_2(3;1), dd_2(3;0.7)",1913,18500,500,"random_pos, no_retreat, weather(weather_overcast), daytime(daytime_evening), country_player(germany), country_enemy(britain), range(75000;bb_3_britain;bb_2_britain;dd_2;dd_2;dd_2;dd_2;dd_2;dd_2;bc_2_britain;cl_2_straightbow;cl_2_straightbow)",4000,4000,$MissionData_ss1_New_Mission_26,$MissionData_tt1_New_Mission_26,$MissionData_ss1_New_Mission_22,$MissionData_tt2_New_Mission_26,$MissionData_ss3_complex_test_2,$MissionData_tt3_New_Mission_26,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_9,"tech(gun_sec;8), tech(gun_main;8), tech(aim_control;5), tech(gun_mech;5), tech(aim_rangefinder;3), tech(armor_quality;4), tech(armor_forging;3), tech(surv_internal;3), tech(gun_layout;5), tech(projectile_explosive;5), tech(projectile_shell;5), tech(torpedo_prop;4)","tech(gun_sec;8), tech(gun_main;8), tech(aim_control;5), tech(gun_mech;5), tech(aim_rangefinder;3), tech(engine_engine;5), tech(engine_boiler;5), tech(engine_special;5), tech(gun_layout;5), tech(projectile_explosive;5), tech(projectile_shell;5), tech(torpedo_prop;4)","tech(gun_main;4), tech(gun_sec;4), tech(aim_control;2), tech(aim_rangefinder;1), tech(torpedo_size;1), tech(hull_strength;2), tech(engine_engine;2), tech(engine_boiler;2), tech(engine_special;2), tech(surv_internal;2), tech(torpedo_prop;5), tech(gun_layout;4), tech(projectile_explosive;4), tech(projectile_shell;4), tech(tactics_asw;3), tech(torpedo_tubes;2)",money(+1900000000),,,,,,,,,,,2375000000,3087500000
New_Mission_27,$MissionData_Name_New_Mission_27,,,$MissionData_Goal_New_Mission_27,$MissionData_Desc_New_Mission_27,Littorio_Class_Battleship,480:00,12187500000,"kill(40), kill(100;bb), protect(35)","bb_6_littorio, bb_6_italy, bb_5_italy, bc_6_italy, bc_4_italy, bc_5_italy, ca_6_italy, ca_5_gen, ca_5_italy, ca_5_generic_2, ca_5_italy_early, cl_5_italian, cl_5_italian_small, cl_4_Modern_Trento, dd_6_nose_large_italian",,"cl_4_Modern_Trento(2;1), ca_5_italy(2;1), dd_5_stern_large_italian(2;1), dd_5_nose_generic_small(4;1), dd_4_france(4;1)",1940,"bb_4_britain(1;0.3), bb_3_britain(2;0.45), cl_4_Modern_Generic_2(7;1), dd_5_nose_large_britain(4;1), dd_5_nose_medium_usa(5;1), dd_5_nose_small_usa(6;1)",1945,24500,750,"no_retreat, country_player(italy), country_enemy(britain)",4000,4000,$MissionData_ss1_New_Mission_23,$MissionData_tt1_New_Mission_23,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,money(+1250000000),,,,,,,,,,,,,,9375000000,12187500000
New_Mission_29,$MissionData_Name_New_Mission_29,,,$MissionData_Goal_New_Mission_29,$MissionData_Desc_New_Mission_29,King_George_V_class_battleship,480:00,16250000000,"kill(60), protect(45)","bb_7_kgeorge, bb_6_kgeorge, bb_5_kgeorge, bb_4_britain, bb_3_britain_modernized, bc_7_britain, bc_6_britain, bc_4_generic2, ca_6_britain, ca_5_generic_britain",,"ca_5_generic_4(3;0.66), cl_4_Modern_Generic_2(3;0.66), dd_5_nose_large_britain(3;0.75), dd_5_nose_medium_usa(3;0.75), dd_5_nose_small_usa(3;0.75)",1945,"bb_5_bismarck(1;1), bb_5_bismarck(2;0.5), bb_6_richelieu(1;0.5), bc_4_france(1;0.5), ca_5_german(4;1), ca_5_german_early(4;1), dd_5_nose_large_german(3;1), dd_5_nose_small_german(12;0.5)",1945,29500,750,"no_retreat, country_player(britain), country_enemy(germany), weather(weather_cloud)",4000,4000,$MissionData_ss1_New_Mission_23,$MissionData_tt1_New_Mission_23,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,money(+1250000000),,,,,,,,,,,,,,12500000000,16250000000
New_Mission_32,$MissionData_Name_New_Mission_32,,,$MissionData_Goal_New_Mission_32,$MissionData_Desc_New_Mission_32,Kirov_Class_Cruiser,480:00,10250000000,"kill(60), protect(45)","bb_7_soyuz, bb_6_soyuz, bb_7_russia, bb_6_russia, bc_6_stalin, bb_5_russia, bc_5_russia2, bc_4_russia, ca_5_russia_heavy, ca_5_russia, ca_5_generic, ca_5_italy_early_2, cl_4_russia_kirov, dd_5_stern_large_russia, dd_5_stern_small_russia",50,"bb_4_russia(1;0.8), dd_4_russia(5;0.8)",1928,"bb_5_bismarck(1;1), bb_5_bismarck(1;0.7), bc_5_germany(1;0.7),  bc_5_germany(1;0.7), ca_5_german(3;0.8), ca_5_german_pocket_big(1;1), ca_5_german_pocket(1;1), dd_5_nose_small_german(8;0.5)",1945,29500,750,"no_retreat, country_player(russia), country_enemy(germany), daytime(daytime_morning), weather(weather_overcast)",4000,4000,$MissionData_ss1_New_Mission_26,$MissionData_tt1_New_Mission_26,$MissionData_ss1_New_Mission_22,$MissionData_tt2_New_Mission_26,$MissionData_ss3_complex_test_2,$MissionData_tt3_New_Mission_26,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_9,"tech(gun_sec;8), tech(gun_main;10), tech(aim_control;5), tech(gun_mech;5), tech(aim_rangefinder;3), tech(armor_quality;4), tech(armor_forging;3), tech(surv_internal;3), tech(gun_layout;5), tech(projectile_explosive;5), tech(projectile_shell;5), tech(torpedo_prop;4)","tech(gun_sec;8), tech(gun_main;8), tech(aim_control;5), tech(gun_mech;5), tech(aim_rangefinder;3), tech(engine_engine;5), tech(engine_boiler;5), tech(engine_special;5), tech(gun_layout;5), tech(projectile_explosive;5), tech(projectile_shell;5), tech(torpedo_prop;4)","tech(gun_main;4), tech(gun_sec;4), tech(aim_control;2), tech(aim_rangefinder;1), tech(torpedo_size;1), tech(hull_strength;3), tech(engine_engine;1), tech(engine_special;1), tech(surv_internal;2), tech(torpedo_prop;1), tech(gun_layout;2), tech(projectile_explosive;2), tech(projectile_shell;2), tech(tactics_asw;4), tech(torpedo_tubes;1)",money(+1900000000),,,,,,,,,,,7500000000,9750000000
New_Mission_33,$MissionData_Name_New_Mission_33,,,$MissionData_Goal_New_Mission_33,$MissionData_Desc_New_Mission_33,Ning_Hai_Class_Cruiser,480:00,10968800000,kill(100;bb),"bb_7_china, bb_6_china, bb_6_china_exp, bb_5_china, bc_6_generic, ca_5_generic_3, cl_4_Modern_Japan, cl_4_china_experimental",30,dd_5_nose_generic_small(8;0.75),1928,"bb_5(1;0.75), ca_5_japan_exp(2;0.8), bb_4_japan_3(1;0.5), dd_5_shimakaze(2;1), dd_5_akizuki_nose_long(4;0.7) ",1945,29500,750,"country_player(china), country_enemy(japan), weather(weather_overcast), daytime(daytime_evening)",4000,4000,$MissionData_ss1_New_Mission_26,$MissionData_tt1_New_Mission_26,$MissionData_ss1_New_Mission_22,$MissionData_tt2_New_Mission_26,$MissionData_ss3_complex_test_2,$MissionData_tt3_New_Mission_26,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_9,"tech(gun_sec;8), tech(gun_main;10), tech(aim_control;5), tech(gun_mech;5), tech(aim_rangefinder;3), tech(armor_quality;4), tech(armor_forging;3), tech(surv_internal;3), tech(gun_layout;5), tech(projectile_explosive;5), tech(projectile_shell;5), tech(torpedo_prop;4)","tech(gun_sec;8), tech(gun_main;8), tech(aim_control;5), tech(gun_mech;5), tech(aim_rangefinder;3), tech(engine_engine;5), tech(engine_boiler;5), tech(engine_special;5), tech(gun_layout;5), tech(projectile_explosive;5), tech(projectile_shell;5), tech(torpedo_prop;4)","tech(gun_main;4), tech(gun_sec;4), tech(aim_control;2), tech(aim_rangefinder;1), tech(torpedo_size;1), tech(hull_strength;3), tech(engine_engine;1), tech(engine_special;1), tech(surv_internal;2), tech(torpedo_prop;1), tech(gun_layout;2), tech(projectile_explosive;2), tech(projectile_shell;2), tech(tactics_asw;4), tech(torpedo_tubes;1)",money(+1900000000),,,,,,,,,,,8437500000,10968800000
